zpid,streetAddress,city,latitude,longitude,bedrooms,bathrooms,price,yearBuilt,homeStatus,homeType,livingArea,lotSize,daysOnZillow,zestimate,rentZestimate,lastSoldPrice,dateSold,taxAssessedValue,hoaFee,propertyTaxRate
60076573,101 Harrison Ct,Chapel Hill,35.96237,-79.06435,5.0,4.0,741700,2000.0,OTHER,SINGLE_FAMILY,3168.0,11326.0,8107.0,741700.0,3388.0,410000.0,2001-01-10,512400.0,0.0,1.19
60076574,100 Harrison Ct,Chapel Hill,35.96277,-79.06454,5.0,3.5,679400,2000.0,OTHER,SINGLE_FAMILY,2860.0,9148.0,8132.0,679400.0,3214.0,341000.0,,,0.0,1.19
60076578,505 Palafox Dr,Chapel Hill,35.95926,-79.063965,3.0,3.0,567300,2000.0,OTHER,SINGLE_FAMILY,2438.0,10018.0,2546.0,567300.0,2714.0,345000.0,,,0.0,1.19
60076579,503 Palafox Dr,Chapel Hill,35.95945,-79.06386,3.0,2.5,554500,2001.0,OTHER,SINGLE_FAMILY,2284.0,9148.0,6859.0,554500.0,2664.0,303000.0,2004-06-15,371100.0,0.0,1.19
60076581,413 Palafox Dr,Chapel Hill,35.95986,-79.06379,4.0,3.0,447500,2001.0,SOLD,SINGLE_FAMILY,2817.0,9583.0,962.0,607500.0,2981.0,447500.0,2020-08-07,436000.0,15.0,1.19
60076582,411 Palafox Dr,Chapel Hill,35.96007,-79.063774,3.0,2.5,611500,2000.0,OTHER,SINGLE_FAMILY,2762.0,9583.0,6885.0,611500.0,2839.0,344000.0,2004-05-20,422400.0,0.0,1.19
60076583,311 Palafox Dr,Chapel Hill,35.961357,-79.06364,6.0,3.0,674300,2001.0,OTHER,SINGLE_FAMILY,3020.0,9583.0,2124.0,674300.0,3440.0,444500.0,2017-06-02,426300.0,0.0,1.19
60076585,205 Palafox Dr,Chapel Hill,35.96288,-79.063965,5.0,3.0,696200,2000.0,OTHER,SINGLE_FAMILY,3164.0,9583.0,1980.0,696200.0,3352.0,439500.0,2017-10-25,435100.0,0.0,1.19
60076587,305 Palafox Dr,Chapel Hill,35.962036,-79.063644,4.0,2.5,619800,2000.0,OTHER,SINGLE_FAMILY,2607.0,10454.0,8137.0,619800.0,2850.0,318000.0,2000-12-15,410400.0,0.0,1.19
60076588,303 Palafox Dr,Chapel Hill,35.962257,-79.06369,4.0,2.0,667900,2000.0,OTHER,SINGLE_FAMILY,2740.0,10890.0,4576.0,667900.0,2892.0,430000.0,2010-09-15,422000.0,0.0,1.19
60076589,301 Palafox Dr,Chapel Hill,35.96248,-79.06377,5.0,4.0,721500,2000.0,OTHER,SINGLE_FAMILY,3309.0,10019.0,7167.0,721500.0,3399.0,413000.0,2003-08-08,503000.0,0.0,1.19
60076590,2608 Whitfield Rd,Chapel Hill,35.971626,-79.05666,5.0,5.0,1265700,1955.0,OTHER,SINGLE_FAMILY,4333.0,131115.0,1756.0,1265700.0,5090.0,478000.0,,,0.0,1.19
60076591,2618 Whitfield Rd,Chapel Hill,35.97178,-79.05568,3.0,2.5,951100,1998.0,OTHER,SINGLE_FAMILY,3069.0,116304.0,5486.0,951100.0,4089.0,555000.0,,,0.0,1.19
60076593,108 Blue Granite Ct,Chapel Hill,35.958736,-79.053276,4.0,4.0,817800,2000.0,OTHER,SINGLE_FAMILY,2872.0,17860.0,8074.0,817800.0,3541.0,370000.0,,,0.0,1.19
60076594,107 Blue Granite Ct,Chapel Hill,35.9585,-79.053,5.0,5.0,1074200,2002.0,OTHER,SINGLE_FAMILY,4066.0,24393.0,1702.0,1074200.0,4661.0,750000.0,2018-07-25,738400.0,0.0,1.19
60076595,105 Blue Granite Ct,Chapel Hill,35.958485,-79.05258,5.0,5.0,1320000,2001.0,RECENTLY_SOLD,SINGLE_FAMILY,4470.0,21780.0,268.0,1377400.0,6031.0,1320000.0,2022-06-28,756400.0,130.0,1.19
60076596,103 Blue Granite Ct,Chapel Hill,35.95996,-79.05284,4.0,4.5,1055800,2001.0,OTHER,SINGLE_FAMILY,4344.0,20560.0,4713.0,1055800.0,4492.0,675000.0,2010-04-27,655000.0,0.0,1.19
60076597,201 Pitch Pine Ln,Chapel Hill,35.958252,-79.05181,4.0,4.5,1075500,2000.0,OTHER,SINGLE_FAMILY,4896.0,19602.0,6083.0,1075500.0,4394.0,667500.0,2006-08-01,734600.0,0.0,1.19
60076598,203 Pitch Pine Ln,Chapel Hill,35.958584,-79.05182,5.0,4.0,1042300,2001.0,OTHER,SINGLE_FAMILY,3667.0,17424.0,5026.0,1042300.0,4243.0,670000.0,,,0.0,1.19
60076599,202 Pitch Pine Ln,Chapel Hill,35.95844,-79.05101,5.0,3.0,973600,2000.0,OTHER,SINGLE_FAMILY,3824.0,18295.0,8237.0,973600.0,3986.0,86000.0,,,0.0,1.19
60076600,204 Pitch Pine Ln,Chapel Hill,35.95871,-79.0511,4.0,4.0,948500,2000.0,OTHER,SINGLE_FAMILY,3467.0,17860.0,8133.0,948500.0,4124.0,421000.0,,,0.0,1.19
60076601,300 Pitch Pine Ln,Chapel Hill,35.95898,-79.05117,4.0,3.5,895800,2000.0,OTHER,SINGLE_FAMILY,3418.0,17860.0,8090.0,895800.0,3887.0,419000.0,2001-01-31,639700.0,0.0,1.19
60076603,106 Blue Granite Ct,Chapel Hill,35.95915,-79.053185,4.0,4.0,912000,2001.0,OTHER,SINGLE_FAMILY,3600.0,17859.0,6838.0,912000.0,3758.0,495000.0,2004-07-02,641600.0,10.0,1.19
60076605,102 Blue Granite Ct,Chapel Hill,35.959152,-79.05247,5.0,4.0,958200,2002.0,OTHER,SINGLE_FAMILY,3424.0,20473.0,3872.0,958200.0,3992.0,600000.0,2012-08-15,653000.0,0.0,1.19
60076606,307 Pitch Pine Ln,Chapel Hill,35.96007,-79.05217,4.0,4.5,884400,2001.0,OTHER,SINGLE_FAMILY,3500.0,17424.0,6513.0,884400.0,3800.0,490000.0,2005-05-27,613200.0,0.0,1.19
60076607,100 Blue Granite Ct,Chapel Hill,35.95906,-79.05199,6.0,5.0,1250000,2002.0,RECENTLY_SOLD,SINGLE_FAMILY,4701.0,23958.0,176.0,1297200.0,5699.0,1250000.0,2022-09-28,699500.0,350.0,1.19
60076608,304 Pitch Pine Ln,Chapel Hill,35.95952,-79.05131,5.0,4.0,1026200,2000.0,OTHER,SINGLE_FAMILY,3955.0,17860.0,5799.0,1026200.0,4215.0,707500.0,2007-05-11,712200.0,0.0,1.19
60076614,3 Martha Ln,Chapel Hill,35.95297,-79.04473,3.0,3.0,685250,1982.0,RECENTLY_SOLD,SINGLE_FAMILY,1637.0,40075.0,212.0,713000.0,2068.0,685250.0,2022-08-23,402600.0,0.0,1.19
60076621,2703 Creek Run Ct,Chapel Hill,35.976547,-79.05474,4.0,5.0,1500000,2000.0,SOLD,SINGLE_FAMILY,5431.0,103237.0,700.0,1817000.0,7813.0,1500000.0,2021-04-27,1277300.0,435.0,1.19
60076622,2609 Creek Ridge Ln,Chapel Hill,35.980755,-79.05502,5.0,6.5,2553300,2003.0,OTHER,SINGLE_FAMILY,9672.0,64469.0,7883.0,2553300.0,10479.0,270000.0,,,0.0,1.19
60076623,2615 Creek Ridge Ln,Chapel Hill,35.98029,-79.054634,5.0,5.0,1605600,2003.0,OTHER,SINGLE_FAMILY,5058.0,67954.0,7281.0,1605600.0,6864.0,320000.0,2003-04-21,1240900.0,0.0,1.19
60076624,2623 Creek Ridge Ln,Chapel Hill,35.97991,-79.054146,5.0,5.0,1999400,2003.0,OTHER,SINGLE_FAMILY,7138.0,67954.0,8015.0,1999400.0,8749.0,275000.0,,,0.0,1.19
60076626,2601 Creek Ridge Ln,Chapel Hill,35.98127,-79.05535,5.0,5.0,1614800,2001.0,OTHER,SINGLE_FAMILY,4236.0,68389.0,2035.0,1614800.0,6771.0,1049000.0,2017-08-31,1253900.0,0.0,1.19
60076627,2530 Creek Ridge Ln,Chapel Hill,35.98191,-79.05435,5.0,5.0,1446900,2001.0,OTHER,SINGLE_FAMILY,5079.0,73616.0,2713.0,1446900.0,5987.0,905000.0,,,0.0,1.19
60076632,2705 Creek Ridge Ln,Chapel Hill,35.979588,-79.05359,4.0,5.0,1675000,2001.0,RECENTLY_SOLD,SINGLE_FAMILY,4697.0,64904.0,82.0,1723700.0,7401.0,1675000.0,,,0.0,1.19
60076633,2704 Creek Ridge Ln,Chapel Hill,35.980515,-79.05293,6.0,5.5,2035100,2003.0,OTHER,SINGLE_FAMILY,6538.0,87556.0,6892.0,2035100.0,8346.0,1475000.0,2004-05-14,1521400.0,0.0,1.19
60076635,2719 Creek Ridge Ln,Chapel Hill,35.97928,-79.05225,5.0,5.0,1736400,2001.0,OTHER,SINGLE_FAMILY,5930.0,60983.0,6860.0,1736400.0,7535.0,1120000.0,2004-06-15,1446143.0,0.0,1.19
60076642,2606 Creek Ridge Ln,Chapel Hill,35.981358,-79.054016,4.0,3.5,1511700,2001.0,OTHER,SINGLE_FAMILY,4810.0,60069.0,4561.0,1511700.0,6274.0,940000.0,2010-10-01,1090900.0,0.0,1.19
60076644,2701 Bridgeton Pl,Chapel Hill,35.982346,-79.053375,4.0,4.5,1752600,2000.0,OTHER,SINGLE_FAMILY,5649.0,95832.0,8334.0,1752600.0,7624.0,165000.0,,,0.0,1.19
60076646,6625 Creek Wood Dr,Chapel Hill,35.98236,-79.051605,4.0,3.5,1725400,2003.0,OTHER,SINGLE_FAMILY,5908.0,74052.0,8565.0,1725400.0,7105.0,320000.0,1999-10-15,1250900.0,0.0,1.19
60076835,3820 Sweeten Creek Rd,Chapel Hill,35.965134,-79.0286,4.0,3.5,561400,1996.0,OTHER,SINGLE_FAMILY,2694.0,32234.0,8041.0,561400.0,3539.0,260528.0,2001-03-21,259000.0,0.0,1.19
60076836,109 San Juan Dr,Chapel Hill,35.963455,-79.024536,4.0,5.0,1180000,2004.0,SOLD,SINGLE_FAMILY,5264.0,29185.0,388.0,1234100.0,5443.0,1180000.0,2022-02-28,781900.0,465.0,1.19
60076837,111 San Juan Dr,Chapel Hill,35.963745,-79.02418,5.0,5.0,1162500,2001.0,OTHER,SINGLE_FAMILY,4340.0,23522.0,6923.0,1162500.0,4813.0,637000.0,2004-04-08,846100.0,0.0,1.19
60076841,503 Perry Creek Dr,Chapel Hill,35.961594,-79.02049,4.0,3.0,703800,2000.0,OTHER,SINGLE_FAMILY,2801.0,16639.0,3639.0,703800.0,3358.0,423000.0,2013-04-09,468700.0,0.0,1.19
60076842,206 Alta Ct,Chapel Hill,35.962082,-79.02336,5.0,5.5,1344800,2003.0,OTHER,SINGLE_FAMILY,5541.0,27878.0,3969.0,1344800.0,5589.0,845000.0,2012-05-15,929900.0,0.0,1.19
60076843,4008 Sweeten Creek Rd,Chapel Hill,35.96453,-79.02306,5.0,4.5,983800,2001.0,OTHER,SINGLE_FAMILY,3986.0,22216.0,7817.0,983800.0,4083.0,534500.0,2001-10-31,710300.0,0.0,1.19
60076844,203 Alta Ct,Chapel Hill,35.962936,-79.02272,6.0,5.0,1029000,2001.0,OTHER,SINGLE_FAMILY,4339.0,21780.0,2140.0,1029000.0,4434.0,632000.0,,,0.0,1.19
60076845,201 Alta Ct,Chapel Hill,35.963264,-79.02277,4.0,4.5,1079400,2002.0,OTHER,SINGLE_FAMILY,3883.0,18731.0,7174.0,1079400.0,4398.0,734500.0,2003-08-06,737200.0,0.0,1.19
60076846,101 Alta Ct,Chapel Hill,35.963665,-79.02277,4.0,4.5,1104700,2001.0,OTHER,SINGLE_FAMILY,4033.0,19602.0,5544.0,1104700.0,4508.0,755000.0,2008-01-17,794000.0,0.0,1.19
60076847,4010 Sweeten Creek Rd,Chapel Hill,35.96435,-79.02273,5.0,3.5,645000,2001.0,SOLD,SINGLE_FAMILY,3800.0,23085.0,1046.0,882700.0,3704.0,645000.0,2020-05-15,637800.0,38.0,1.19
60076848,4103 Sweeten Creek Rd,Chapel Hill,35.963493,-79.022385,4.0,3.5,1038600,2001.0,OTHER,SINGLE_FAMILY,4058.0,20473.0,7224.0,1038600.0,4290.0,610000.0,2003-06-16,793700.0,0.0,1.19
60076850,4106 Sweeten Creek Rd,Chapel Hill,35.963795,-79.02131,5.0,4.0,844900,2002.0,OTHER,SINGLE_FAMILY,3490.0,20473.0,1761.0,844900.0,3647.0,525000.0,2018-05-31,634700.0,0.0,1.19
60076851,406 Silver Creek Trl,Chapel Hill,35.962837,-79.02114,5.0,4.0,1075000,2003.0,RECENTLY_SOLD,SINGLE_FAMILY,4183.0,24393.0,329.0,1114800.0,4916.0,1075000.0,2022-05-02,797500.0,510.0,1.19
60076852,507 Perry Creek Dr,Chapel Hill,35.96204,-79.02056,5.0,4.0,801700,2000.0,OTHER,SINGLE_FAMILY,3724.0,15245.0,3633.0,801700.0,3998.0,474000.0,,,0.0,1.19
60076853,509 Perry Creek Dr,Chapel Hill,35.96227,-79.02062,4.0,2.5,804900,2002.0,OTHER,SINGLE_FAMILY,3806.0,10454.0,7516.0,804900.0,3999.0,428000.0,,,0.0,1.19
60076855,4006 Sweeten Creek Rd,Chapel Hill,35.964764,-79.0234,4.0,3.5,903400,2002.0,OTHER,SINGLE_FAMILY,4000.0,24829.0,7180.0,903400.0,3727.0,499000.0,2003-07-30,668400.0,0.0,1.19
60076860,500 Perry Creek Dr,Chapel Hill,35.961212,-79.01968,5.0,4.0,724800,2001.0,OTHER,SINGLE_FAMILY,3902.0,9147.0,1193.0,724800.0,3858.0,505000.0,2019-12-20,541600.0,17.0,1.19
60076861,502 Perry Creek Dr,Chapel Hill,35.96147,-79.019684,4.0,3.0,634400,2001.0,OTHER,SINGLE_FAMILY,2631.0,11324.0,2446.0,634400.0,3038.0,399000.0,2016-07-15,396500.0,0.0,1.19
60076862,504 Perry Creek Dr,Chapel Hill,35.96175,-79.019714,5.0,4.0,777800,2001.0,OTHER,SINGLE_FAMILY,3300.0,11673.0,2829.0,777800.0,3998.0,500000.0,,,0.0,1.19
60076863,100 Swift Run,Chapel Hill,35.96074,-79.01917,4.0,3.0,683800,2000.0,OTHER,SINGLE_FAMILY,3007.0,13504.0,6597.0,683800.0,3858.0,345000.0,2005-02-28,486100.0,0.0,1.19
60076864,102 Swift Run,Chapel Hill,35.960747,-79.01892,5.0,3.0,788000,2002.0,OTHER,SINGLE_FAMILY,3971.0,11761.0,1339.0,788000.0,3999.0,530000.0,2019-07-23,614200.0,7.0,1.19
60076865,103 Swift Run,Chapel Hill,35.961227,-79.01925,4.0,4.0,750000,2002.0,RECENTLY_SOLD,SINGLE_FAMILY,3841.0,14810.0,344.0,778000.0,3436.0,750000.0,2022-04-13,582900.0,90.0,1.19
60076866,104 Swift Run,Chapel Hill,35.960876,-79.01872,4.0,2.5,593200,2001.0,OTHER,SINGLE_FAMILY,2491.0,8712.0,7784.0,593200.0,2840.0,284000.0,2001-11-29,430200.0,0.0,1.19
60076867,508 Perry Creek Dr,Chapel Hill,35.96229,-79.01995,3.0,2.5,625000,2000.0,OTHER,SINGLE_FAMILY,2320.0,12197.0,5264.0,625000.0,2924.0,307000.0,,,0.0,1.19
60076868,103 Hawksbill Pl,Chapel Hill,35.96296,-79.020035,4.0,3.0,669100,2002.0,OTHER,SINGLE_FAMILY,2700.0,13939.0,2102.0,669100.0,3139.0,428000.0,2017-06-20,466300.0,0.0,1.19
60076869,506 Perry Creek Dr,Chapel Hill,35.96201,-79.01979,4.0,2.5,671100,2001.0,OTHER,SINGLE_FAMILY,2950.0,11246.0,3724.0,671100.0,3481.0,400000.0,,,0.0,1.19
60076870,105 Hawksbill Pl,Chapel Hill,35.96282,-79.01971,3.0,2.5,614700,2003.0,OTHER,SINGLE_FAMILY,2434.0,9583.0,1410.0,614700.0,3054.0,389000.0,2019-05-13,428400.0,0.0,1.19
60076871,102 Hawksbill Pl,Chapel Hill,35.962296,-79.01957,4.0,3.0,670000,2000.0,RECENTLY_SOLD,SINGLE_FAMILY,2548.0,12632.0,333.0,695100.0,3125.0,670000.0,,,0.0,1.19
60076872,104 Hawksbill Pl,Chapel Hill,35.96259,-79.01946,3.0,3.0,634200,2002.0,OTHER,SINGLE_FAMILY,2705.0,11326.0,7160.0,634200.0,2990.0,316000.0,2003-08-15,465400.0,0.0,1.19
61725668,408 Meadowmont Ln,Chapel Hill,35.911327,-79.00754,6.0,5.5,1397800,2003.0,OTHER,SINGLE_FAMILY,5517.0,22389.0,5586.0,1397800.0,6711.0,1007500.0,2007-12-10,881208.0,0.0,1.22
61800264,301 Booth Rd,Chapel Hill,35.86176,-79.088905,4.0,4.0,1009400,2003.0,OTHER,SINGLE_FAMILY,4012.0,63597.0,2820.0,1009400.0,4288.0,624000.0,2015-07-07,747800.0,0.0,1.19
61800266,505C Coolidge St,Chapel Hill,35.896996,-79.06166,3.0,1.0,375000,2003.0,SOLD,SINGLE_FAMILY,1900.0,6970.0,846.0,533400.0,2614.0,375000.0,,,0.0,1.19
61800267,500 W Rosemary St,Chapel Hill,35.91139,-79.063896,4.0,3.0,700000,1922.0,SOLD,SINGLE_FAMILY,2035.0,6534.0,753.0,886900.0,3902.0,700000.0,2021-03-04,653600.0,0.0,1.19
61800269,222 Bluefield Rd,Chapel Hill,35.942444,-79.00536,3.0,3.0,423200,2002.0,OTHER,TOWNHOUSE,1748.0,3049.0,2852.0,423200.0,2411.0,261000.0,2015-06-05,294300.0,0.0,1.19
61800270,220 Bluefield Rd,Chapel Hill,35.942474,-79.00524,3.0,2.5,401800,2002.0,OTHER,SINGLE_FAMILY,1580.0,2614.0,7319.0,401800.0,2240.0,209500.0,2003-03-14,284300.0,0.0,1.19
61800271,215 Bluefield Rd,Chapel Hill,35.942116,-79.00459,3.0,3.0,320000,2002.0,SOLD,TOWNHOUSE,1840.0,3049.0,1065.0,434400.0,2764.0,320000.0,2020-04-27,312000.0,194.0,1.19
61800272,213 Bluefield Rd,Chapel Hill,35.942112,-79.00446,4.0,3.0,455200,2003.0,OTHER,SINGLE_FAMILY,1988.0,3049.0,2273.0,455200.0,2734.0,275000.0,2017-01-04,302700.0,176.0,1.19
61800273,211 Bluefield Rd,Chapel Hill,35.942123,-79.00433,3.0,2.5,426100,2003.0,OTHER,TOWNHOUSE,1720.0,2614.0,5786.0,426100.0,2381.0,268000.0,,,0.0,1.19
61800274,206 Bluefield Rd,Chapel Hill,35.94251,-79.00436,3.0,2.5,430900,2003.0,OTHER,SINGLE_FAMILY,1868.0,3049.0,7232.0,430900.0,2570.0,240000.0,,,0.0,1.19
61800276,200 Charleston Ln,Chapel Hill,35.9421,-79.00364,3.0,3.0,428600,2003.0,OTHER,TOWNHOUSE,1690.0,3049.0,3165.0,428600.0,2311.0,255000.0,2014-07-28,296000.0,0.0,1.19
61800277,202 Charleston Ln,Chapel Hill,35.9422,-79.00365,3.0,3.0,397500,2003.0,SOLD,TOWNHOUSE,1616.0,2178.0,406.0,429100.0,2302.0,397500.0,2022-02-15,285800.0,199.0,1.19
61800278,313 Charleston Ln,Chapel Hill,35.940464,-79.003075,3.0,3.0,431300,2002.0,OTHER,SINGLE_FAMILY,1798.0,3049.0,6682.0,431300.0,2475.0,252000.0,2004-12-09,303400.0,0.0,1.22
61800299,102 Old Larkspur Way,Chapel Hill,35.961254,-79.06772,6.0,4.0,801100,2003.0,OTHER,SINGLE_FAMILY,3600.0,10890.0,6908.0,801100.0,4318.0,456000.0,2004-04-23,561200.0,75.0,1.19
61800300,111 Butterfield Ct,Chapel Hill,35.964314,-79.06934,5.0,5.0,682500,2003.0,SOLD,SINGLE_FAMILY,4798.0,11761.0,826.0,906700.0,3816.0,682500.0,2020-12-17,655500.0,80.0,1.19
61800301,107 Butterfield Ct,Chapel Hill,35.9639,-79.06908,4.0,4.0,806100,2003.0,OTHER,SINGLE_FAMILY,3422.0,10018.0,1240.0,806100.0,4057.0,580000.0,2019-10-30,557400.0,80.0,1.19
61800302,121 Old Larkspur Way,Chapel Hill,35.9633,-79.06833,4.0,4.0,814800,2002.0,OTHER,SINGLE_FAMILY,3818.0,13504.0,7209.0,814800.0,4057.0,425000.0,2003-06-27,555400.0,0.0,1.19
61800303,104 Butterfield Ct,Chapel Hill,35.96432,-79.06855,4.0,2.5,713500,2003.0,OTHER,SINGLE_FAMILY,3044.0,10890.0,7188.0,713500.0,2914.0,407000.0,2003-07-18,501000.0,0.0,1.19
61800304,201 Old Larkspur Way,Chapel Hill,35.963917,-79.06824,5.0,4.0,807000,2003.0,OTHER,SINGLE_FAMILY,3584.0,9583.0,3546.0,807000.0,4057.0,537000.0,,,0.0,1.19
61800305,112 Old Larkspur Way,Chapel Hill,35.96225,-79.06759,4.0,2.5,724600,2002.0,OTHER,SINGLE_FAMILY,3290.0,9583.0,6698.0,724600.0,2933.0,435000.0,2004-11-19,520000.0,0.0,1.19
61800306,120 Old Larkspur Way,Chapel Hill,35.963264,-79.06762,4.0,3.0,752400,2002.0,OTHER,SINGLE_FAMILY,3355.0,10890.0,2736.0,752400.0,4057.0,480000.0,2015-09-25,535900.0,0.0,1.19
61800307,122 Old Larkspur Way,Chapel Hill,35.96351,-79.06764,4.0,3.5,853600,2003.0,OTHER,SINGLE_FAMILY,3883.0,12197.0,6869.0,853600.0,3875.0,488000.0,2004-06-01,590300.0,0.0,1.19
61800308,204 Old Larkspur Way,Chapel Hill,35.964348,-79.067696,4.0,3.0,743800,2003.0,OTHER,SINGLE_FAMILY,3131.0,7841.0,7007.0,743800.0,3352.0,444000.0,,,0.0,1.19
61800311,116 Old Larkspur Way,Chapel Hill,35.962772,-79.06758,4.0,2.5,720500,2003.0,OTHER,SINGLE_FAMILY,3096.0,9148.0,7146.0,720500.0,3200.0,407000.0,2003-08-29,510300.0,0.0,1.19
61825539,201 Brookgreen Dr,Chapel Hill,35.88208,-79.06725,2.0,2.5,476600,2002.0,OTHER,TOWNHOUSE,1562.0,43560.0,4631.0,476600.0,2014.0,305000.0,,,0.0,1.19
61825541,205 Brookgreen Dr,Chapel Hill,35.882137,-79.067345,2.0,3.0,470500,2002.0,RECENTLY_SOLD,TOWNHOUSE,1531.0,0.0,217.0,498900.0,2014.0,470500.0,,,0.0,1.19
61825542,207 Brookgreen Dr,Chapel Hill,35.882168,-79.06739,2.0,2.5,444300,2002.0,OTHER,TOWNHOUSE,1271.0,43560.0,1405.0,444300.0,1949.0,312000.0,2019-05-23,310900.0,185.0,1.19
61825546,523 Copperline Dr,Chapel Hill,35.881927,-79.0677,2.0,3.0,360000,2002.0,SOLD,TOWNHOUSE,1280.0,0.0,523.0,402600.0,1914.0,360000.0,2021-10-20,285200.0,200.0,1.19
61825548,527 Copperline Dr,Chapel Hill,35.88182,-79.06772,2.0,2.5,431600,2002.0,OTHER,TOWNHOUSE,1426.0,43560.0,3532.0,431600.0,1963.0,268000.0,2013-07-25,289600.0,0.0,1.19
61825579,1105 Phils Creek Rd,Chapel Hill,35.902073,-79.11538,4.0,3.0,889400,1978.0,OTHER,SINGLE_FAMILY,3351.0,218235.0,4682.0,889400.0,3713.0,460000.0,2010-05-28,627300.0,0.0,1.19
61825582,105 Fox Run,Chapel Hill,35.90948,-79.104004,3.0,4.5,1184400,1974.0,OTHER,SINGLE_FAMILY,5576.0,182081.0,7399.0,1184400.0,5087.0,36000.0,2002-12-19,855700.0,0.0,1.19
61825583,108 Fox Run,Chapel Hill,35.90861,-79.103165,4.0,3.5,1018700,1974.0,OTHER,SINGLE_FAMILY,3925.0,313196.0,7399.0,1018700.0,4397.0,71500.0,2002-12-19,750500.0,0.0,1.19
61825606,106 Creel St,Chapel Hill,35.905415,-79.0669,3.0,2.0,319500,1965.0,OTHER,SINGLE_FAMILY,1890.0,6970.0,8115.0,319500.0,1800.0,85000.0,2001-01-02,226300.0,0.0,1.19
61825615,427 Brookside Dr,Chapel Hill,35.903732,-79.06218,4.0,4.0,608000,2000.0,SOLD,SINGLE_FAMILY,3127.0,25264.0,612.0,784200.0,3307.0,608000.0,2021-07-23,707200.0,0.0,1.19
61825625,613 Morgan Creek Rd,Chapel Hill,35.894966,-79.04722,3.0,3.0,1330600,1964.0,OTHER,SINGLE_FAMILY,3671.0,43560.0,2474.0,1330600.0,5694.0,1020000.0,2016-06-17,704100.0,0.0,1.19
61825633,311 Clayton Rd,Chapel Hill,35.934597,-79.03704,3.0,3.0,917300,1962.0,OTHER,SINGLE_FAMILY,2812.0,33105.0,1355.0,917300.0,3792.0,605000.0,2019-07-11,600300.0,2.0,1.19
61825635,328 Glendale Dr,Chapel Hill,35.91808,-79.03217,4.0,4.0,810500,2004.0,OTHER,SINGLE_FAMILY,3700.0,15245.0,2509.0,810500.0,4058.0,487500.0,2016-05-13,540000.0,0.0,1.19
61825637,208 Village Gate Dr,Chapel Hill,35.936317,-79.02883,3.0,2.5,802600,2003.0,OTHER,CONDO,2512.0,2613.0,6913.0,802600.0,2694.0,454000.0,2004-04-23,635800.0,0.0,1.19
61825640,204 Village Gate Dr,Chapel Hill,35.93648,-79.028564,3.0,3.0,978300,2004.0,OTHER,TOWNHOUSE,3128.0,3049.0,1628.0,978300.0,4272.0,738000.0,2018-10-12,697300.0,346.0,1.19
61825641,202 Village Gate Dr,Chapel Hill,35.93655,-79.02846,3.0,3.0,650000,2003.0,SOLD,TOWNHOUSE,2500.0,4356.0,700.0,806100.0,3500.0,650000.0,2021-04-27,630400.0,29.0,1.19
61825643,213 Old Franklin Grove Dr,Chapel Hill,35.937176,-79.02896,3.0,4.0,725000,2003.0,SOLD,TOWNHOUSE,2915.0,3484.0,603.0,892700.0,3783.0,725000.0,2021-08-02,699000.0,380.0,1.19
61825644,215 Old Franklin Grove Dr,Chapel Hill,35.937283,-79.028854,4.0,4.0,703800,2003.0,OTHER,TOWNHOUSE,2621.0,3049.0,4729.0,703800.0,3068.0,525000.0,2010-04-16,553700.0,0.0,1.19
61825645,217 Old Franklin Grove Dr,Chapel Hill,35.937325,-79.02878,2.0,2.5,662700,2003.0,OTHER,SINGLE_FAMILY,1704.0,2614.0,6928.0,662700.0,2340.0,390000.0,2004-04-08,516900.0,0.0,1.19
61825646,219 Old Franklin Grove Dr,Chapel Hill,35.93734,-79.02869,3.0,3.0,743500,2003.0,OTHER,TOWNHOUSE,1982.0,3484.0,1791.0,743500.0,2734.0,536500.0,2018-05-01,541500.0,0.0,1.19
61825648,217 Bluefield Rd,Chapel Hill,35.942116,-79.004715,3.0,3.0,417600,2002.0,OTHER,TOWNHOUSE,1600.0,2613.0,3577.0,417600.0,2240.0,245000.0,,,0.0,1.19
61825649,202 Bluefield Rd,Chapel Hill,35.942596,-79.00411,3.0,3.0,457300,2001.0,OTHER,TOWNHOUSE,1977.0,3049.0,3562.0,457300.0,2875.0,259000.0,,,0.0,1.19
61825650,200 Bluefield Rd,Chapel Hill,35.942665,-79.00399,4.0,3.0,407000,2002.0,SOLD,TOWNHOUSE,1996.0,3484.0,517.0,465300.0,2734.0,407000.0,,,0.0,1.19
61825651,112 Bluefield Rd,Chapel Hill,35.942886,-79.003784,3.0,3.0,451000,2002.0,RECENTLY_SOLD,TOWNHOUSE,1575.0,3484.0,255.0,470700.0,2228.0,451000.0,2022-07-11,283700.0,235.0,1.19
61825652,110 Bluefield Rd,Chapel Hill,35.942997,-79.00373,3.0,3.0,412425,2002.0,RECENTLY_SOLD,TOWNHOUSE,1811.0,3049.0,64.0,419200.0,2605.0,412425.0,2023-01-18,299200.0,253.0,1.19
61825653,315 Charleston Ln,Chapel Hill,35.94036,-79.00305,2.0,3.0,421300,2002.0,OTHER,TOWNHOUSE,1748.0,2482.0,2513.0,421300.0,2821.0,278000.0,2016-05-09,300100.0,174.0,1.22
